image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
293,network_graph,0.8,0.5264880303733869,0.5116128,0.527673545966229,networked,"Network graph with 270 nodes and 381 edges, density 0.01",270.0,381.0,0.010491532424617927,2.8222222222222224,True,"Learning Styles of Children, Quadrant Diagram, elements: Four quadrants labeled: Visual, Auditory, Reading & Writing, and Kinesthetic, with descriptions of each learning style and how they process information.","Learning Styles of Children, Quadrant Diagram, elements: Four quadrants labeled: Visual, Auditory, Reading & Writing, and Kinesthetic, with descriptions of each learning style and how they process information. [Visual Analysis: Network graph with 270 nodes and 381 edges, density 0.01]",,,,,,,,
294,pie_chart,0.9,0.3393354970028205,0.48197255,0.15,radial,"Pie chart with 18 segments, unlabeled",,,,,,"Bloom's Taxonomy, Pyramid Diagram, elements: Two pyramids side by side: left shows original Bloom's Taxonomy with layers labeled: Knowledge, Comprehension, Application, Analysis, Synthesis, Evaluation. Right shows Revised Bloom's Taxonomy with layers labeled: Remember, Understand, Apply, Analyze, Evaluate, Create.","Bloom's Taxonomy, Pyramid Diagram, elements: Two pyramids side by side: left shows original Bloom's Taxonomy with layers labeled: Knowledge, Comprehension, Application, Analysis, Synthesis, Evaluation. Right shows Revised Bloom's Taxonomy with layers labeled: Remember, Understand, Apply, Analyze, Evaluate, Create. [Visual Analysis: Pie chart with 18 segments, unlabeled]",18.0,False,True,True,,,,
295,network_graph,0.8,0.32026543847904027,0.5889332,0.3138412017167382,networked,"Network graph with 122 nodes and 301 edges, density 0.04",122.0,301.0,0.040780382062051215,4.934426229508197,True,"Erikson's Stages of Psychosocial Development, Circular Flow Diagram, elements: Circular layout with eight stages labeled: Early Childhood, Preschool, School Age, Adolescence, Young Adulthood, Middle Adulthood, Maturity, and Infancy, each paired with a psychosocial challenge.","Erikson's Stages of Psychosocial Development, Circular Flow Diagram, elements: Circular layout with eight stages labeled: Early Childhood, Preschool, School Age, Adolescence, Young Adulthood, Middle Adulthood, Maturity, and Infancy, each paired with a psychosocial challenge. [Visual Analysis: Network graph with 122 nodes and 301 edges, density 0.04]",,,,,,,,
296,network_graph,0.8,0.6004064069216959,0.6492907,0.2477728285077951,networked,"Network graph with 215 nodes and 718 edges, density 0.03",215.0,718.0,0.031210606389915237,6.67906976744186,True,"Shannon Weaver Model of Communication, Network Diagram, elements: Two human figures with speech bubbles. Eight labeled topics distributed around the speech bubbles, including 'First Topic', 'Second Topic', 'Third Topic', 'Fourth Topic', 'Fifth Topic', 'Sixth Topic', and 'Seventh Topic'.","Shannon Weaver Model of Communication, Network Diagram, elements: Two human figures with speech bubbles. Eight labeled topics distributed around the speech bubbles, including 'First Topic', 'Second Topic', 'Third Topic', 'Fourth Topic', 'Fifth Topic', 'Sixth Topic', and 'Seventh Topic'. [Visual Analysis: Network graph with 215 nodes and 718 edges, density 0.03]",,,,,,,,
297,network_graph,0.8,0.2969341072394678,0.60087216,0.21453590192644484,networked,"Network graph with 126 nodes and 128 edges, density 0.02",126.0,128.0,0.016253968253968253,2.0317460317460316,True,"Bloom's Taxonomy Levels, Pyramid Diagram, elements: Pyramid structure with five layers: Remembering (bottom), Understanding, Applying, Analyzing, Evaluating, and Creating (top). Each layer contains associated action verbs.","Bloom's Taxonomy Levels, Pyramid Diagram, elements: Pyramid structure with five layers: Remembering (bottom), Understanding, Applying, Analyzing, Evaluating, and Creating (top). Each layer contains associated action verbs. [Visual Analysis: Network graph with 126 nodes and 128 edges, density 0.02]",,,,,,,,
298,network_graph,0.8,0.3379127782573488,0.3002912,0.19144144144144146,networked,"Network graph with 86 nodes and 102 edges, density 0.03",86.0,102.0,0.027906976744186046,2.372093023255814,True,"Zone of Proximal Development (ZPD) and Scaffolding, Venn Diagram, elements: Three circular areas labeled: 'What I can learn on my own', 'What I can learn with help (ZPD)', and 'Beyond my reach', with arrows pointing from 'Knowledgeable others' and 'Technology and tools' to the central circle.","Zone of Proximal Development (ZPD) and Scaffolding, Venn Diagram, elements: Three circular areas labeled: 'What I can learn on my own', 'What I can learn with help (ZPD)', and 'Beyond my reach', with arrows pointing from 'Knowledgeable others' and 'Technology and tools' to the central circle. [Visual Analysis: Network graph with 86 nodes and 102 edges, density 0.03]",,,,,,,,
299,pie_chart,0.9,0.17898928096533662,0.5417083,0.06875,radial,"Pie chart with 18 segments, unlabeled",,,,,,"Zones of Proximal Development, Circular Diagram, elements: Concentric circles with varying colors: outermost labeled 'What Learners cannot do', middle labeled 'Learners can do with assistance (ZPD)', and innermost labeled 'What Learners can do without assistance'.","Zones of Proximal Development, Circular Diagram, elements: Concentric circles with varying colors: outermost labeled 'What Learners cannot do', middle labeled 'Learners can do with assistance (ZPD)', and innermost labeled 'What Learners can do without assistance'. [Visual Analysis: Pie chart with 18 segments, unlabeled]",18.0,False,True,True,,,,
300,network_graph,0.8,0.37887501771673,0.49232912,0.078125,networked,"Network graph with 137 nodes and 279 edges, density 0.03",137.0,279.0,0.02994847574066123,4.072992700729927,True,"Five Step Root Cause Analysis Process, Flow Diagram, elements: Five overlapping circles labeled 1 to 5: Define the Problem, Collect Data, Identify possible causal Problems, Identify the root cause(s), and Recommend & Implement Solutions.","Five Step Root Cause Analysis Process, Flow Diagram, elements: Five overlapping circles labeled 1 to 5: Define the Problem, Collect Data, Identify possible causal Problems, Identify the root cause(s), and Recommend & Implement Solutions. [Visual Analysis: Network graph with 137 nodes and 279 edges, density 0.03]",,,,,,,,
301,network_graph,0.8,0.36645217249348755,0.9038191,0.1439899833055092,networked,"Network graph with 295 nodes and 432 edges, density 0.01",295.0,432.0,0.009961950882047734,2.928813559322034,True,"Key Theorists of Behaviourism, , elements: Three portraits of key theorists: Pavlov on the left, Skinner in the center, and Watson on the right, with the title 'Behaviourism: Key Theorists' at the top.","Key Theorists of Behaviourism, , elements: Three portraits of key theorists: Pavlov on the left, Skinner in the center, and Watson on the right, with the title 'Behaviourism: Key Theorists' at the top. [Visual Analysis: Network graph with 295 nodes and 432 edges, density 0.01]",,,,,,,,
302,network_graph,0.8,0.23617534549147418,0.753909,0.1609375,networked,"Network graph with 221 nodes and 226 edges, density 0.01",221.0,226.0,0.009296585767174003,2.0452488687782804,True,"Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure divided into five layers: Physiological, Safety, Love & Belonging, Esteem, and Self-Actualization, with descriptions for each need. Additional labels indicate self-fulfillment and psychological needs.","Maslow's Hierarchy of Needs, Pyramid Diagram, elements: Pyramid structure divided into five layers: Physiological, Safety, Love & Belonging, Esteem, and Self-Actualization, with descriptions for each need. Additional labels indicate self-fulfillment and psychological needs. [Visual Analysis: Network graph with 221 nodes and 226 edges, density 0.01]",,,,,,,,
303,pie_chart,0.9,0.3263190227306694,0.09463475,0.43253968253968256,radial,"Pie chart with 18 segments, labeled",,,,,,"IS-LM Model Analysis, Combined Diagram, elements: Four quadrants labeled A, B, C, and D representing fiscal expansion, fiscal contraction, monetary expansion, and monetary contraction, respectively. Each quadrant shows IS and LM curves intersecting at equilibrium points E1, E2, and E3, with income and interest rate axes labeled.","IS-LM Model Analysis, Combined Diagram, elements: Four quadrants labeled A, B, C, and D representing fiscal expansion, fiscal contraction, monetary expansion, and monetary contraction, respectively. Each quadrant shows IS and LM curves intersecting at equilibrium points E1, E2, and E3, with income and interest rate axes labeled. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
304,network_graph,0.8,0.23625048011802693,0.4226365,0.17996108949416342,networked,"Network graph with 76 nodes and 71 edges, density 0.02",76.0,71.0,0.024912280701754386,1.868421052631579,False,"Organizational Framework, Network Diagram, elements: Eight nodes representing components like Structure, Systems, Strategy, Skills, Style, Staff, Shared Values, and a connection to individuals Mark Smith and Rory Logan.","Organizational Framework, Network Diagram, elements: Eight nodes representing components like Structure, Systems, Strategy, Skills, Style, Staff, Shared Values, and a connection to individuals Mark Smith and Rory Logan. [Visual Analysis: Network graph with 76 nodes and 71 edges, density 0.02]",,,,,,,,
305,network_graph,0.8,0.2695333757311246,0.314766,0.38828337874659397,networked,"Network graph with 70 nodes and 119 edges, density 0.05",70.0,119.0,0.04927536231884058,3.4,True,"Tools for Learning, Triangle Diagram, elements: Triangle divided into three sections: 'Learner before experience' on the left, 'Learning objective' at the bottom, and 'Consequences of learning' on the right, with notes describing each section.","Tools for Learning, Triangle Diagram, elements: Triangle divided into three sections: 'Learner before experience' on the left, 'Learning objective' at the bottom, and 'Consequences of learning' on the right, with notes describing each section. [Visual Analysis: Network graph with 70 nodes and 119 edges, density 0.05]",,,,,,,,
306,network_graph,0.8,0.7879631653485316,0.63861585,0.6520833333333333,networked,"Network graph with 343 nodes and 1249 edges, density 0.02",343.0,1249.0,0.021294733432220006,7.282798833819242,True,"Universal Design for Learning, Mind Map, elements: Central concept 'Universal Design for Learning' with branches for 'Representation', 'Action & Expression', and 'Engagement'. Each branch includes sub-elements like 'goals', 'materials', 'methods', 'strategies', and various related terms connecting through arrows.","Universal Design for Learning, Mind Map, elements: Central concept 'Universal Design for Learning' with branches for 'Representation', 'Action & Expression', and 'Engagement'. Each branch includes sub-elements like 'goals', 'materials', 'methods', 'strategies', and various related terms connecting through arrows. [Visual Analysis: Network graph with 343 nodes and 1249 edges, density 0.02]",,,,,,,,
307,network_graph,0.8,0.36039202844212287,0.15520534,1.0,networked,"Network graph with 207 nodes and 320 edges, density 0.02",207.0,320.0,0.015008676891327798,3.0917874396135265,True,"McKinsey 7S Model, Network Diagram, elements: Central node labeled 'SHARED VALUES' with six surrounding nodes: 'STRATEGY', 'STRUCTURE', 'SYSTEMS', 'STYLE', 'STAFF', and 'SKILLS', connected by lines indicating relationships.","McKinsey 7S Model, Network Diagram, elements: Central node labeled 'SHARED VALUES' with six surrounding nodes: 'STRATEGY', 'STRUCTURE', 'SYSTEMS', 'STYLE', 'STAFF', and 'SKILLS', connected by lines indicating relationships. [Visual Analysis: Network graph with 207 nodes and 320 edges, density 0.02]",,,,,,,,
